HOLEID,DEPTH,GAMMA,DENSITY_ACCEPTED,DENSITY,CALIPER,MAG_SUS,GAMMA_D,SI_GEOZONE_GP_D,SI_STRAND_GP_D,SI_STRATIGRAPHY_GP_D
RC17HSTD0008,88.2,,2.93438,2.93438,14.6299,169.562,,751,NE1,MM
RC17HSTD0008,88.3,,3.12778,3.12778,14.1546,618.509,,751,NE1,MM
RC17HSTD0008,88.4,,3.32815,3.32815,14.1321,600.661,,751,NE1,MM
RC17HSTD0008,88.5,,3.06102,3.06102,14.2781,192.692,,751,NE1,MM
RC17HSTD0008,88.6,,3.01496,3.01496,14.3465,132.59,,751,NE1,MM
RC17HSTD0008,88.7,,3.14414,3.14414,14.3569,251.156,,751,NE1,MM
RC17HSTD0008,88.8,,3.08562,3.08562,14.2922,379.739,,751,NE1,MM
RC17HSTD0008,88.9,,3.18272,3.18272,14.1452,450.04,,751,NE1,MM
RC17HSTD0008,89,,3.28498,3.28498,14.1676,420.171,,751,NE1,MM
RC17HSTD0008,89.1,,3.17941,3.17941,14.0982,437.109,,751,NE1,MM
RC17HSTD0008,89.2,,3.05842,3.05842,14.3358,204.531,,751,NE1,MM
RC17HSTD0008,89.3,,3.03374,3.03374,13.9797,216.187,,751,NE1,MM
RC17HSTD0008,89.4,,3.234,3.234,14.1652,146.249,,751,NE1,MM
RC17HSTD0008,89.5,,3.20583,3.20583,14.3529,158.816,,751,NE1,MM
RC17HSTD0008,89.6,,2.92081,2.92081,14.9533,93.7963,,751,NE1,MM
RC17HSTD0008,89.7,,2.99137,2.99137,14.0807,99.6245,,751,NE1,MM
RC17HSTD0008,89.8,,3.07435,3.07435,14.1206,93.9785,,751,NE1,MM
RC17HSTD0008,89.9,,2.88523,2.88523,14.1156,93.7963,,751,NE1,MM
RC17HSTD0008,90,,2.89457,2.89457,14.1166,107.092,,751,NE1,MM
RC17HSTD0008,90.1,,2.86361,2.86361,14.1633,99.6245,,751,NE1,MM
RC17HSTD0008,90.2,,2.87248,2.87248,14.2353,117.473,,751,NE1,MM
RC17HSTD0008,90.3,,2.84123,2.84123,14.1832,94.1606,,751,NE1,MM
RC17HSTD0008,90.4,,2.79048,2.79048,14.2649,94.1606,,751,NE1,MM
RC17HSTD0008,90.5,,2.99844,2.99844,14.3217,93.7963,,751,NE1,MM
RC17HSTD0008,90.6,,2.76548,2.76548,13.9382,93.6142,,751,NE1,MM
RC17HSTD0008,90.7,,2.75716,2.75716,13.8591,122.755,,751,NE1,MM
RC17HSTD0008,90.8,,2.99276,2.99276,14.3212,122.755,,751,NE1,MM
RC17HSTD0008,90.9,,2.88097,2.88097,14.6918,107.092,,751,NE1,MM
RC17HSTD0008,91,,3.13396,3.13396,14.262,117.109,,751,NE1,MM
RC17HSTD0008,91.1,,3.06815,3.06815,14.1508,112.92,,751,NE1,MM
RC17HSTD0008,91.2,,2.97036,2.97036,14.4614,105.453,,751,NE1,MM
RC17HSTD0008,91.3,,2.88246,2.88246,14.3528,99.6245,,751,NE1,MM
RC17HSTD0008,91.4,,2.91994,2.91994,15.2471,93.9785,,751,NE1,MM
RC17HSTD0008,91.5,,2.92255,2.92255,14.2073,122.937,,751,NE1,MM
RC17HSTD0008,91.6,,3.08924,3.08924,14.2956,105.817,,751,NE1,MM
RC17HSTD0008,91.7,,3.05274,3.05274,14.2685,120.023,,751,NE1,MM
RC17HSTD0008,91.8,,3.00749,3.00749,14.169,105.817,,751,NE1,MM
RC17HSTD0008,91.9,,3.16723,3.16723,14.2057,119.841,,751,NE1,MM
RC17HSTD0008,92,,3.17052,3.17052,14.1448,94.1606,,751,NE1,MM
RC17HSTD0008,92.1,,3.09818,3.09818,14.1776,99.9887,,751,NE1,MM
RC17HSTD0008,92.2,,2.82675,2.82675,14.4085,93.9785,,751,NE1,MM
RC17HSTD0008,92.3,,2.66027,2.66027,14.1868,104.542,,751,NE1,MM
RC17HSTD0008,92.4,,2.96498,2.96498,14.0002,104.906,,751,NE1,MM
RC17HSTD0008,92.5,,3.03025,3.03025,13.9829,119.112,,751,NE1,MM
RC17HSTD0008,92.6,,2.79735,2.79735,14.3538,116.562,,751,NE1,MM
RC17HSTD0008,92.7,,,2.61576,16.2097,112.92,,751,NE1,MM
RC17HSTD0008,92.8,,2.88862,2.88862,14.3989,104.542,,751,NE1,MM
RC17HSTD0008,92.9,,2.90217,2.90217,13.8944,104.542,,751,NE1,MM
RC17HSTD0008,93,,2.92255,2.92255,14.0247,125.122,,751,NE1,MM
RC17HSTD0008,93.1,,3.00668,3.00668,14.7187,133.5,,751,NE1,MM
RC17HSTD0008,93.2,,3.18629,3.18629,15.362,138.964,,751,NE1,MM
RC17HSTD0008,93.3,,3.09213,3.09213,14.2165,150.803,,751,NE1,MM
RC17HSTD0008,93.4,,3.16244,3.16244,14.1323,174.479,,751,NE1,MM
RC17HSTD0008,93.5,,3.04592,3.04592,14.2281,150.621,,751,NE1,MM
RC17HSTD0008,93.6,,3.05369,3.05369,14.1468,150.985,,751,NE1,MM
RC17HSTD0008,93.7,,3.04986,3.04986,14.2288,139.511,,751,NE1,MM
RC17HSTD0008,93.8,,3.10888,3.10888,14.1966,132.043,,751,NE1,MM
RC17HSTD0008,93.9,,2.93812,2.93812,14.5802,145.339,,751,NE1,MM
RC17HSTD0008,94,,3.05558,3.05558,14.6501,134.593,,751,NE1,MM
RC17HSTD0008,94.1,,3.11304,3.11304,14.148,100.717,,751,NE1,MM
RC17HSTD0008,94.2,,3.21621,3.21621,14.0938,116.927,,751,NE1,MM
RC17HSTD0008,94.3,,3.02235,3.02235,14.7003,100.353,,751,NE1,MM
RC17HSTD0008,94.4,,2.89787,2.89787,14.0943,116.927,,751,NE1,MM
RC17HSTD0008,94.5,,2.86387,2.86387,14.0156,110.37,,751,NE1,MM
RC17HSTD0008,94.6,,2.91125,2.91125,14.0785,105.999,,751,NE1,MM
RC17HSTD0008,94.7,,2.94098,2.94098,14.4721,127.854,,751,NE1,MM
RC17HSTD0008,94.8,,2.87227,2.87227,14.9176,151.167,,751,NE1,MM
RC17HSTD0008,94.9,,3.18476,3.18476,14.149,196.881,,751,NE1,MM
RC17HSTD0008,95,,3.29181,3.29181,14.0859,151.531,,751,NE1,MM
RC17HSTD0008,95.1,,3.17052,3.17052,14.0176,131.861,,751,NE1,MM
RC17HSTD0008,95.2,,2.89701,2.89701,13.9506,133.5,,751,NE1,MM
RC17HSTD0008,95.3,,2.7987,2.7987,13.8738,250.245,,751,NE1,MM
RC17HSTD0008,95.4,,2.87142,2.87142,14.1574,416.529,,751,NE1,MM
RC17HSTD0008,95.5,,3.26158,3.26158,14.0511,430.917,,751,NE1,MM
RC17HSTD0008,95.6,,3.18374,3.18374,14.6169,156.995,,751,NE1,MM
RC17HSTD0008,95.7,,3.06078,3.06078,14.1326,144.975,,751,NE1,MM
RC17HSTD0008,95.8,,3.0256,3.0256,14.2785,139.511,,751,NE1,MM
RC17HSTD0008,95.9,,2.71022,2.71022,14.4504,99.4423,,751,NE1,MM
RC17HSTD0008,96,,2.72391,2.72391,14.3324,105.453,,751,NE1,MM
RC17HSTD0008,96.1,,3.06601,3.06601,14.1331,285.578,,751,NE1,MM
RC17HSTD0008,96.2,,3.30865,3.30865,14.1004,183.95,,751,NE1,MM
RC17HSTD0008,96.3,,3.25464,3.25464,14.074,122.391,,751,NE1,MM
RC17HSTD0008,96.4,,3.04169,3.04169,14.1822,118.748,,751,NE1,MM
RC17HSTD0008,96.5,,2.77463,2.77463,14.1608,104.542,,751,NE1,MM
RC17HSTD0008,96.6,,2.85144,2.85144,13.9325,151.167,,751,NE1,MM
RC17HSTD0008,96.7,,3.04615,3.04615,13.8517,584.998,,751,NE1,MM
RC17HSTD0008,96.8,,3.08586,3.08586,13.9548,1281.82,,751,NE1,MM
RC17HSTD0008,96.9,,3.04733,3.04733,14.0368,448.401,,751,NE1,MM
RC17HSTD0008,97,,3.0205,3.0205,14.1605,157.724,,751,NE1,MM
RC17HSTD0008,97.1,,3.00095,3.00095,14.1595,145.157,,751,NE1,MM
RC17HSTD0008,97.2,,2.90865,2.90865,14.2019,131.315,,751,NE1,MM
RC17HSTD0008,97.3,,2.68497,2.68497,14.6424,168.469,,751,NE1,MM
RC17HSTD0008,97.4,,2.8456,2.8456,14.1845,833.057,,751,NE1,MM
RC17HSTD0008,97.5,,2.90346,2.90346,13.9827,313.079,,751,NE1,MM
RC17HSTD0008,97.6,,2.91667,2.91667,13.9092,127.854,,751,NE1,MM
RC17HSTD0008,97.7,,2.99365,2.99365,13.9128,413.797,,751,NE1,MM
RC17HSTD0008,97.8,,3.08707,3.08707,13.9054,468.617,,751,NE1,MM
RC17HSTD0008,97.9,,3.09867,3.09867,13.8975,227.297,,751,NE1,MM
RC17HSTD0008,98,,3.0797,3.0797,13.9021,268.276,,751,NE1,MM
RC17HSTD0008,98.1,,3.08274,3.08274,13.9204,232.761,,761,MAC,MM
RC17HSTD0008,98.2,,2.97711,2.97711,13.9275,1730.41,,761,MAC,MM
RC17HSTD0008,98.3,,3.21413,3.21413,13.9756,4852.64,,761,MAC,MM
RC17HSTD0008,98.4,,3.19398,3.19398,14.0091,3671.72,,761,MAC,MM
RC17HSTD0008,98.5,,2.9814,2.9814,13.9792,606.489,,761,MAC,MM
RC17HSTD0008,98.6,,2.89937,2.89937,14.2584,851.27,,761,MAC,MM
RC17HSTD0008,98.7,,2.72856,2.72856,14.8256,244.781,,761,MAC,MM
RC17HSTD0008,98.8,,2.7479,2.7479,14.6759,164.462,,761,MAC,MM
RC17HSTD0008,98.9,,2.68014,2.68014,14.3663,128.583,,761,MAC,MM
RC17HSTD0008,99,,2.77663,2.77663,14.0423,111.099,,761,MAC,MM
RC17HSTD0008,99.1,,2.91928,2.91928,14.2111,144.975,,761,MAC,MM
RC17HSTD0008,99.2,,3.04756,3.04756,14.1867,127.126,,761,MAC,MM
RC17HSTD0008,99.3,,3.19295,3.19295,14.1389,132.043,,761,MAC,MM
RC17HSTD0008,99.4,,3.16244,3.16244,14.063,133.683,,761,MAC,MM
RC17HSTD0008,99.5,,3.07101,3.07101,14.0621,127.672,,761,MAC,MM
RC17HSTD0008,99.6,,2.98366,2.98366,14.2313,99.2602,,761,MAC,MM
RC17HSTD0008,99.7,,2.93218,2.93218,14.1405,116.016,,761,MAC,MM
RC17HSTD0008,99.8,,2.94147,2.94147,14.0451,106.181,,761,MAC,MM
RC17HSTD0008,99.9,,2.9401,2.9401,13.9901,122.026,,761,MAC,MM
RC17HSTD0008,100,,2.92146,2.92146,13.9903,121.844,,761,MAC,MM
RC17HSTD0008,100.1,,2.77204,2.77204,14.0664,131.861,,761,MAC,MM
RC17HSTD0008,100.2,,2.88972,2.88972,14.2719,139.875,,761,MAC,MM
RC17HSTD0008,100.3,,2.56906,2.56906,14.3709,146.067,,761,MAC,MM
RC17HSTD0008,100.4,,2.30689,2.30689,14.7498,106.363,,761,MAC,MM
RC17HSTD0008,100.5,,2.32691,2.32691,14.2439,111.281,,761,MAC,MM
RC17HSTD0008,100.6,,2.67826,2.67826,14.0221,105.453,,761,MAC,MM
RC17HSTD0008,100.7,,2.7923,2.7923,14.0125,113.102,,761,MAC,MM
RC17HSTD0008,100.8,,2.9027,2.9027,14.2161,437.656,,761,MAC,MM
RC17HSTD0008,100.9,,2.94407,2.94407,14.237,3091.45,,761,MAC,MM
RC17HSTD0008,101,,3.03304,3.03304,14.111,4284.03,,761,MAC,MM
RC17HSTD0008,101.1,,2.97148,2.97148,13.8338,2891.11,,761,MAC,MM
RC17HSTD0008,101.2,,2.86846,2.86846,13.8321,1868.1,,761,MAC,MM
RC17HSTD0008,101.3,,2.41656,2.41656,15.4195,314.354,,761,MAC,MM
RC17HSTD0008,101.4,,2.6214,2.6214,14.257,122.391,,761,MAC,MM
RC17HSTD0008,101.5,,2.53358,2.53358,14.9096,151.349,,761,MAC,MM
RC17HSTD0008,101.6,,2.6953,2.6953,14.2241,885.875,,761,MAC,MM
RC17HSTD0008,101.7,,3.12901,3.12901,14.0612,3045.56,,761,MAC,MM
RC17HSTD0008,101.8,,3.46408,3.46408,14.0871,6626.94,,761,MAC,MM
RC17HSTD0008,101.9,,3.51187,3.51187,14.0636,7868.51,,761,MAC,MM
RC17HSTD0008,102,,3.53818,3.53818,14.0847,9159.62,,761,MAC,MM
RC17HSTD0008,102.1,,3.38966,3.38966,14.2425,6551.72,,761,MAC,MM
RC17HSTD0008,102.2,,3.14016,3.14016,14.5318,6155.41,,761,MAC,MM
RC17HSTD0008,102.3,,3.10206,3.10206,14.1301,1945.5,,761,MAC,MM
RC17HSTD0008,102.4,,3.09915,3.09915,14.1837,4948.44,,761,MAC,MM
RC17HSTD0008,102.5,,2.82747,2.82747,14.4415,2022.72,,761,MAC,MM
RC17HSTD0008,102.6,,,2.88157,12.6153,3193.45,,761,MAC,MM
RC17HSTD0008,102.7,,,3.11996,,9354.86,,761,MAC,MM
RC17HSTD0008,102.8,,,2.73065,,7208.11,,761,MAC,MM
RC17HSTD0009,0,,,,,,,705,ANG,WF
RC17HSTD0009,0.1,,,,,,,705,ANG,WF
RC17HSTD0009,0.2,,,,,,,705,ANG,WF
RC17HSTD0009,0.3,,,,,,,705,ANG,WF
RC17HSTD0009,0.4,,,,,,,705,ANG,WF
RC17HSTD0009,0.5,,,,,,,705,ANG,WF
RC17HSTD0009,0.6,,,,,,,705,ANG,WF
RC17HSTD0009,0.7,,,,,,,705,ANG,WF
RC17HSTD0009,0.8,,,,,,,705,ANG,WF
RC17HSTD0009,0.9,,,,,,,705,ANG,WF
RC17HSTD0009,1,,,,,,,705,ANG,WF
RC17HSTD0009,1.1,,,,,,,705,ANG,WF
RC17HSTD0009,1.2,,,,,98.1675,,705,ANG,WF
RC17HSTD0009,1.3,,,,13.2833,99.078,,705,ANG,WF
RC17HSTD0009,1.4,,,,13.2894,99.4423,,705,ANG,WF
RC17HSTD0009,1.5,,1.97839,1.97839,13.2963,93.2499,,705,ANG,WF
RC17HSTD0009,1.6,,2.34445,2.34445,13.3677,93.2499,,705,ANG,WF
RC17HSTD0009,1.7,,2.27512,2.27512,13.4643,93.7963,,705,ANG,WF
RC17HSTD0009,1.8,,2.55307,2.55307,13.5606,93.4321,,705,ANG,WF
RC17HSTD0009,1.9,,2.56248,2.56248,13.5469,105.27,,705,ANG,WF
RC17HSTD0009,2,,2.63848,2.63848,13.5091,116.927,,705,ANG,WF
RC17HSTD0009,2.1,,2.74394,2.74394,13.5511,93.7963,,705,ANG,WF
RC17HSTD0009,2.2,,2.39623,2.39623,13.7916,73.7626,,705,ANG,WF
RC17HSTD0009,2.3,,1.77451,1.77451,15.1906,87.7857,,705,ANG,WF
RC17HSTD0009,2.4,,,1.53326,15.4978,92.8857,,705,ANG,WF
RC17HSTD0009,2.5,,,1.27861,14.5725,97.9853,,705,ANG,WF
RC17HSTD0009,2.6,,,1.84091,15.6545,97.2568,,705,ANG,WF
RC17HSTD0009,2.7,,,2.02326,16.8792,101.992,,705,ANG,WF
RC17HSTD0009,2.8,,,2.03269,16.6392,96.5284,,705,ANG,WF
RC17HSTD0009,2.9,,,2.67468,15.9462,101.081,,705,ANG,WF
RC17HSTD0009,3,,2.83878,2.83878,15.2185,96.3461,,705,ANG,WF
RC17HSTD0009,3.1,,,2.23216,15.5425,95.6176,,705,ANG,WF
RC17HSTD0009,3.2,,,2.30358,15.8839,115.652,,705,ANG,WF
RC17HSTD0009,3.3,,,2.48409,16.5207,115.105,,705,ANG,WF
RC17HSTD0009,3.4,,,2.03604,15.4479,124.394,,705,ANG,WF
RC17HSTD0009,3.5,,,2.05302,15.4522,108.913,,705,ANG,WF
RC17HSTD0009,3.6,,,2.02021,15.5806,89.4252,,705,ANG,WF
RC17HSTD0009,3.7,,,2.1947,15.6596,95.7998,,705,ANG,WF
RC17HSTD0009,3.8,,,2.76885,15.9745,89.2431,,705,ANG,WF
RC17HSTD0009,3.9,,,2.82284,16.1622,89.2431,,705,ANG,WF
RC17HSTD0009,4,,,3.1868,16.1031,89.4252,,705,ANG,WF
RC17HSTD0009,4.1,,,2.97116,17.2129,89.4252,,705,ANG,WF
RC17HSTD0009,4.2,,,2.7923,17.0303,135.868,,705,ANG,WF
RC17HSTD0009,4.3,,,2.88353,15.9229,205.806,,705,ANG,WF
RC17HSTD0009,4.4,,,2.50705,15.9237,229.3,,705,ANG,WF
RC17HSTD0009,4.5,,2.51355,2.51355,15.3444,244.963,,705,ANG,WF
RC17HSTD0009,4.6,,2.63071,2.63071,15.2441,339.852,,705,ANG,WF
RC17HSTD0009,4.7,,2.49587,2.49587,15.1802,457.872,,705,ANG,WF
RC17HSTD0009,4.8,,2.60545,2.60545,15.2881,536.734,,705,ANG,WF
RC17HSTD0009,4.9,,,2.43955,15.4016,397.769,,705,ANG,WF
RC17HSTD0009,5,,,1.95365,15.9327,231.85,,705,ANG,WF
RC17HSTD0009,5.1,,,2.23086,16.8685,299.602,,705,ANG,WF
RC17HSTD0009,5.2,,,2.33361,15.8414,439.295,,705,ANG,WF
RC17HSTD0009,5.3,,2.45418,2.45418,15.2657,427.456,,705,ANG,WF
RC17HSTD0009,5.4,,2.22067,2.22067,15.2307,199.431,,705,ANG,WF
RC17HSTD0009,5.5,,,1.66514,15.5669,130.222,,705,ANG,WF
RC17HSTD0009,5.6,,,1.88064,15.9721,128.583,,705,ANG,WF
RC17HSTD0009,5.7,,2.46061,2.46061,15.0192,112.738,,705,ANG,WF
RC17HSTD0009,5.8,,,2.60437,15.4454,109.277,,705,ANG,WF
RC17HSTD0009,5.9,,,2.32265,16.2445,101.446,,705,ANG,WF
RC17HSTD0009,6,,2.58108,2.58108,15.2363,115.834,,705,ANG,WF
RC17HSTD0009,6.1,,3.13396,3.13396,14.6146,142.425,,705,ANG,WF
RC17HSTD0009,6.2,,3.47438,3.47438,14.7109,122.755,,705,ANG,WF
RC17HSTD0009,6.3,,3.41147,3.41147,14.722,116.016,,705,ANG,WF
RC17HSTD0009,6.4,,3.41792,3.41792,15.0377,142.425,,705,ANG,WF
RC17HSTD0009,6.5,,3.37214,3.37214,14.7581,128.765,,705,ANG,WF
RC17HSTD0009,6.6,,3.4389,3.4389,14.6713,142.243,,705,ANG,WF
RC17HSTD0009,6.7,,3.47347,3.47347,14.7069,187.046,,705,ANG,WF
RC17HSTD0009,6.8,,3.37475,3.37475,14.6099,136.597,,705,ANG,WF
RC17HSTD0009,6.9,,3.69118,3.69118,14.5674,115.834,,705,ANG,WF
RC17HSTD0009,7,,3.54863,3.54863,14.557,130.768,,705,ANG,WF
RC17HSTD0009,7.1,,3.51501,3.51501,14.871,219.283,,705,ANG,WF
RC17HSTD0009,7.2,,3.44576,3.44576,14.5778,514.878,,705,ANG,WF
RC17HSTD0009,7.3,,3.45024,3.45024,14.6654,200.342,,705,ANG,WF
RC17HSTD0009,7.4,,3.4668,3.4668,14.5985,333.66,,705,ANG,WF
RC17HSTD0009,7.5,,3.60565,3.60565,14.4419,238.953,,705,ANG,WF
RC17HSTD0009,7.6,,3.58492,3.58492,14.5825,161.184,,705,ANG,WF
RC17HSTD0009,7.7,,3.37243,3.37243,14.6152,224.383,,705,ANG,WF
RC17HSTD0009,7.8,,3.4103,3.4103,14.6107,245.692,,705,ANG,WF
RC17HSTD0009,7.9,,3.43534,3.43534,14.4507,166.101,,705,ANG,WF
RC17HSTD0009,8,,3.36018,3.36018,14.3357,199.977,,705,ANG,WF
RC17HSTD0009,8.1,,3.92089,3.92089,14.2193,148.253,,705,ANG,WF
RC17HSTD0009,8.2,,3.77565,3.77565,14.2158,154.081,,705,ANG,WF
RC17HSTD0009,8.3,,3.56167,3.56167,14.3502,160.273,,705,ANG,WF
RC17HSTD0009,8.4,,3.45174,3.45174,14.4806,148.435,,705,ANG,WF
RC17HSTD0009,8.5,,3.33932,3.33932,14.2168,141.878,,705,ANG,WF
RC17HSTD0009,8.6,,3.16647,3.16647,14.4794,135.504,,705,ANG,WF
RC17HSTD0009,8.7,,2.66761,2.66761,15.259,246.785,,705,ANG,WF
RC17HSTD0009,8.8,,2.93658,2.93658,14.4396,1450.29,,705,ANG,WF
RC17HSTD0009,8.9,,3.24694,3.24694,14.351,847.992,,705,ANG,WF
RC17HSTD0009,9,,3.12975,3.12975,14.315,183.586,,705,ANG,WF
RC17HSTD0009,9.1,,3.27267,3.27267,14.5402,177.758,,705,ANG,WF
RC17HSTD0009,9.2,,2.90497,2.90497,14.7578,271.736,,705,ANG,WF
RC17HSTD0009,9.3,,2.73265,2.73265,14.7803,232.761,,705,ANG,WF
RC17HSTD0009,9.4,,2.99092,2.99092,14.4034,89.9716,,705,ANG,WF
RC17HSTD0009,9.5,,3.06353,3.06353,14.102,116.38,,705,ANG,WF
RC17HSTD0009,9.6,,2.93482,2.93482,13.9103,101.992,,705,ANG,WF
RC17HSTD0009,9.7,,2.57365,2.57365,13.8858,101.992,,705,ANG,WF
RC17HSTD0009,9.8,,2.42625,2.42625,14.002,78.4975,,705,ANG,WF
RC17HSTD0009,9.9,,2.49057,2.49057,14.4019,96.7104,,705,ANG,WF
RC17HSTD0009,10,,2.62468,2.62468,14.5923,125.669,,705,ANG,WF
RC17HSTD0009,10.1,,2.65469,2.65469,14.5592,116.198,,701,ANG,WF
RC17HSTD0009,10.2,,2.46293,2.46293,14.4497,90.7001,,701,ANG,WF
RC17HSTD0009,10.3,,2.3231,2.3231,14.7102,83.7793,,701,ANG,WF
RC17HSTD0009,10.4,,2.45156,2.45156,14.6184,84.5078,,701,ANG,WF
RC17HSTD0009,10.5,,2.55903,2.55903,14.5552,96.8925,,701,ANG,WF
RC17HSTD0009,10.6,,2.5226,2.5226,14.4257,90.7001,,701,ANG,WF
RC17HSTD0009,10.7,,2.68939,2.68939,14.3218,90.518,,701,ANG,WF
RC17HSTD0009,10.8,,3.34859,3.34859,14.3187,96.7104,,701,ANG,WF
RC17HSTD0009,10.9,,3.7432,3.7432,14.2807,116.198,,701,ANG,WF
RC17HSTD0009,11,,3.8376,3.8376,14.3084,131.497,,701,ANG,WF
RC17HSTD0009,11.1,,3.6735,3.6735,14.1465,129.494,,701,ANG,WF
RC17HSTD0009,11.2,,3.7644,3.7644,14.2549,125.669,,701,ANG,WF
RC17HSTD0009,11.3,,3.78295,3.78295,14.2767,116.562,,701,ANG,WF
RC17HSTD0009,11.4,,3.38534,3.38534,14.3137,101.992,,701,ANG,WF
RC17HSTD0009,11.5,,3.43563,3.43563,14.1543,97.0747,,701,ANG,WF
RC17HSTD0009,11.6,,3.44337,3.44337,14.3231,148.981,,701,ANG,WF
RC17HSTD0009,11.7,,3.13173,3.13173,14.5242,382.106,,701,ANG,WF
RC17HSTD0009,11.8,,3.37815,3.37815,14.7501,265.544,,701,ANG,WF
RC17HSTD0009,11.9,,3.64072,3.64072,14.412,1430.99,,701,ANG,WF
RC17HSTD0009,12,,3.48872,3.48872,14.6785,743.086,,701,ANG,WF
RC17HSTD0009,12.1,,3.28637,3.28637,14.5209,148.981,,701,ANG,WF
RC17HSTD0009,12.2,,3.02212,3.02212,14.7838,160.638,,701,ANG,WF
RC17HSTD0009,12.3,,2.51203,2.51203,14.5924,97.0747,,701,ANG,WF
RC17HSTD0009,12.4,,2.49874,2.49874,14.5694,90.7001,,701,ANG,WF
RC17HSTD0009,12.5,,2.83957,2.83957,14.4282,108.367,,701,ANG,WF
RC17HSTD0009,12.6,,3.47225,3.47225,14.2765,90.7001,,701,ANG,WF
RC17HSTD0009,12.7,,3.67465,3.67465,14.3109,114.013,,701,ANG,WF
RC17HSTD0009,12.8,,3.54222,3.54222,14.4774,125.851,,701,ANG,WF
RC17HSTD0009,12.9,,3.31954,3.31954,14.6994,116.745,,701,ANG,WF
RC17HSTD0009,13,,2.83005,2.83005,14.7434,90.8823,,701,ANG,WF
RC17HSTD0009,13.1,,2.48342,2.48342,14.524,102.539,,701,ANG,WF
RC17HSTD0009,13.2,,2.44596,2.44596,14.5728,91.2465,,701,ANG,WF
RC17HSTD0009,13.3,,2.40022,2.40022,14.8663,84.1435,,701,ANG,WF
RC17HSTD0009,13.4,,2.41431,2.41431,14.715,84.872,,701,ANG,WF
RC17HSTD0009,13.5,,2.48308,2.48308,14.6172,91.2465,,701,ANG,WF
RC17HSTD0009,13.6,,2.5045,2.5045,14.6234,84.5078,,701,ANG,WF
RC17HSTD0009,13.7,,2.44007,2.44007,14.622,91.2465,,701,ANG,WF
RC17HSTD0009,13.8,,2.5137,2.5137,14.7234,90.8823,,701,ANG,WF
RC17HSTD0009,13.9,,2.47623,2.47623,14.5606,97.4389,,701,ANG,WF
RC17HSTD0009,14,,2.45105,2.45105,14.4395,90.8823,,701,ANG,WF
RC17HSTD0009,14.1,,2.4774,2.4774,14.4268,102.356,,701,ANG,WF
RC17HSTD0009,14.2,,2.45434,2.45434,14.404,90.8823,,701,ANG,WF
RC17HSTD0009,14.3,,2.46109,2.46109,14.4258,96.7104,,701,ANG,WF
RC17HSTD0009,14.4,,2.34009,2.34009,14.5837,90.8823,,701,ANG,WF
RC17HSTD0009,14.5,,2.18666,2.18666,14.4594,91.0644,,701,ANG,WF
RC17HSTD0009,14.6,,2.26388,2.26388,14.5827,90.8823,,701,ANG,WF
RC17HSTD0009,14.7,,2.28131,2.28131,14.6339,120.023,,701,ANG,WF
RC17HSTD0009,14.8,,2.18736,2.18736,14.6423,149.346,,701,ANG,WF
RC17HSTD0009,14.9,,2.06498,2.06498,14.6826,143.7,,701,ANG,WF
RC17HSTD0009,15,,2.20826,2.20826,14.7006,166.648,,701,ANG,WF
RC17HSTD0009,15.1,,2.36613,2.36613,14.6953,162.641,,701,ANG,WF
RC17HSTD0009,15.2,,2.31702,2.31702,14.6618,126.215,,701,ANG,WF
RC17HSTD0009,15.3,,2.44056,2.44056,14.6499,149.528,,701,ANG,WF
RC17HSTD0009,15.4,,2.4235,2.4235,14.6583,162.459,,701,ANG,WF
RC17HSTD0009,15.5,,2.53051,2.53051,14.5941,178.668,,701,ANG,WF
RC17HSTD0009,15.6,,2.5952,2.5952,14.5272,120.387,,701,ANG,WF
RC17HSTD0009,15.7,,2.49739,2.49739,14.5485,91.4287,,701,ANG,WF
RC17HSTD0009,15.8,,2.50787,2.50787,14.4793,97.4389,,701,ANG,WF
RC17HSTD0009,15.9,,2.67562,2.67562,14.4188,102.903,,701,ANG,WF
RC17HSTD0009,16,,2.46624,2.46624,14.3855,91.2465,,701,ANG,WF
RC17HSTD0009,16.1,,2.31475,2.31475,14.3459,84.872,,701,ANG,WF
RC17HSTD0009,16.2,,2.68505,2.68505,14.1632,85.4184,,701,ANG,WF
RC17HSTD0009,16.3,,3.04005,3.04005,14.0574,91.2465,,701,ANG,WF
RC17HSTD0009,16.4,,3.03118,3.03118,14.0214,91.2465,,701,ANG,WF
RC17HSTD0009,16.5,,2.9357,2.9357,14.0476,97.0747,,701,ANG,WF
RC17HSTD0009,16.6,,3.03608,3.03608,14.0642,108.731,,701,ANG,WF
RC17HSTD0009,16.7,,3.14539,3.14539,14.0675,104.36,,701,ANG,WF
RC17HSTD0009,16.8,,2.85647,2.85647,14.1449,91.2465,,701,ANG,WF
RC17HSTD0009,16.9,,2.88416,2.88416,13.9923,97.2568,,701,ANG,WF
RC17HSTD0009,17,,3.12124,3.12124,13.824,104.178,,701,ANG,WF
RC17HSTD0009,17.1,,3.04944,3.04944,13.7067,103.085,,701,ANG,WF
RC17HSTD0009,17.2,,3.23927,3.23927,13.8044,102.539,,701,ANG,WF
RC17HSTD0009,17.3,,3.39632,3.39632,14.6441,110.916,,701,ANG,WF
RC17HSTD0009,17.4,,3.54451,3.54451,14.5909,132.043,,701,ANG,WF
RC17HSTD0009,17.5,,3.2769,3.2769,14.4521,108.731,,701,ANG,WF
